timestamp,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,aperture,gripper_vel,contact_force,applied_force
1720473223.8523169,0.021757,-0.026129,-0.074935,0.098726,-0.008461,0.018504,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473223.9523168,0.057959,-0.06297,-0.187389,0.248121,0.003811,0.05599,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.0523167,0.089661,-0.08442,-0.302718,0.39186,-0.029721,0.085328,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.1523166,0.12415,-0.0807,-0.424389,0.508778,-0.030871,0.119842,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.2523165,0.158869,-0.060567,-0.550853,0.624474,-0.035737,0.149132,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.3523164,0.155852,-0.014228,-0.549868,0.57287,-0.03461,0.153997,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.4523163,0.122591,0.016772,-0.432634,0.425344,-0.026078,0.116295,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.5523162,0.087846,0.023035,-0.312063,0.303656,-0.010786,0.08202,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.652316,0.052117,0.018293,-0.191121,0.17334,-0.030128,0.047122,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.752316,0.018114,0.007146,-0.064849,0.064619,-0.054432,0.022866,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.852316,-0.000435,0.0,0.000984,-0.002061,-0.001894,-0.002397,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.9523158,-0.000268,0.0,0.000499,-0.000647,-0.000623,-0.000527,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473225.0523157,-0.000153,0.0,0.00023,0.0,-0.001558,7.2e-05,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473225.1523156,-0.000102,3.8e-05,0.000141,0.0,-0.000455,0.001174,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473225.2523155,-7.7e-05,0.000678,0.000102,0.0,-0.000264,0.000455,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
